Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
249433,B001LGGH54,A111BH1GN0D33Z,Folantin,0,0,2,1238544000,Not for me,"The Switch Watermelon/Strawberry can is 8.3 oz and contains 140 calories. That's the bad news. The good news is that it contains no sugar, no corn syrup (that sneaky ingredient that is making its way into everything these days), no preservatives, no artificial colours and is gluten-free.<br /><br />So what does it contain? Juice, juice concentrates, filtered sparkling water, natural flavours and vitamin C.<br /><br />Taste-wise, SWITCH is a bit on the sweet side for me. There's a very light strawberry flavour but I couldn't pick up a hint of watermelon. Would I buy this? No because the calorie content is too high and I tend to go for fresh juices when I want juice. If I was stuck in a restaurant would I pick this to drink over nasty sugary soda? Only if they were out of water."
287061,B006Q7YG24,A3C0380R9NMLHD,"Andrew W. Johns ""ResQgeek""",0,0,5,1342137600,Finally a dog treat that our dog actually likes,"We've tried a number of different types of treats for our dog, who has remained steadfastly indifferent to most of them.  She has generally preferred table scraps as treats instead of treats marketed for dogs.  However, when this package arrived and we opened it, she immediately responded.  Just the smell was sufficient to get her excited, and she clearly enjoyed the treats when we gave them to her.  The enthusiasm she displayed was pretty much the best endorsement I could ask for.<br /><br />Because the package indicated that these treats were intended for both dogs and cats, we also offered some to our cat.  Here the reaction was must more indifferent.  While the smell seemed to interest him, he never actually ate the treat.  So I don't know that these are necessarily the best treat for a cat, but they are certainly dog-tested and approved."
145278,B000FBM3WC,A2OWR2PL3DLWS4,Love to Cook,0,0,5,1250208000,So delicious,"This very crispy sugar wafer is perfect with ice cream, or with coffee or tea.  It's got a lovely burnt marshmallow flavor.  I really like these- they seem to harmonize with anything.  I'm allergic to GMo cornstarch, so it is hard for me to find cookies I can eat.  This one is lovely, and it's safe for me to eat."
72765,B001ET5Y52,A2BKFUZAZAFFFR,OurStoryHour,4,4,5,1264723200,excellent,Excellent taste & texture - very plump and not dried out at all; wonderful prunes and organic!  When I purchased multiple packs on sale they all arrived with expiration dates just over a year in advance so that was awesome too!
250633,B002YR7A78,A1O5GVTJNQB76F,chicagoafficianado,0,1,5,1315872000,Couldn't be happier,Item came in perfect condition and on time. Easy make instructions and very large quantity. College student that is looking forward for easy meals in near future.
83518,B005ZBZLT4,A3SCIEVZ7TTKI7,"K. coffman ""luvsshoes""",0,0,5,1339545600,Full rich flavor,The design of these pods are so much better than the Kcups.  Give a full bodied rich cup of delicious coffee.<br />Wish there were more flavor options in this packaging.  Fantastic!!
513345,B004HOLD60,A30BRROMPELBQE,"TJR1374 ""TJR""",0,0,5,1320451200,Excellent Snack Food,These things are great. Perfect size bag for an afternoon snack. If you like salt and vinegar flavor you will like these.
553990,B001E5E0D8,A196SEEGLL4OGD,J. Singer,2,4,2,1326931200,too coarse for espresso,"This coffee is ground too coarsely to make decent espresso in either of my two Capresso machines.  I filled the portafilter to the top and tamped as hard as I could, but when I brew the water runs through the filter way too fast.  I get about 3 oz. of coffee in 10 seconds instead the ideal 1 oz. in 25 seconds.  This results in strong coffee instead of actual espresso.  I've tried to make this as regular coffee in a french press as well, but the 70% robusto bean in the blend makes for a pretty bland cup of coffee."
248826,B003T5M5JM,AT66IKVKXSI46,Travis Greene,0,0,5,1344211200,Great treat,"My boxer puppy loves these.  He gets really excited every time I give him one.  Also, each one lasts a for at least a half hour even when he chews constantly.  It is great value."
412849,B000H227LQ,A1U23J6H25OQE5,"D. Gee ""PT-tech""",4,4,5,1200268800,Just hot water,The caramel ones tastes great with just hot water!<br /><br />I haven't tried it yet...it may even be better with hot milk...
222052,B003CWAWS8,A2E0UEXK1WMSHR,"A. Niebruegge ""Selune""",1,1,1,1326326400,Bring back the original React gum!,"I was a huge fan of the original React gum, but the React2 gum is dreadful. It smells like Vicks vap-o-rub and tastes like generic sugary-minty lose-its-flavor gum. Avoid it."
370848,B003NZHOQ2,AJD0X7ZQGXZ3Y,Benjamin,0,0,5,1328832000,Clif never lets me down,"This crunch granola bar is on par with every other product from Clif.  It is, as the name would imply, very crunch and extremely delicious.  My favorite granola bar was Nature Valley, but this definitely took the cake.  Simply put, it's delicious."
515048,B001E95KRE,AFJOU5VBAPX27,SPIKE,0,0,5,1329350400,Good Stuff,Simple.... Haven't found a dog that didn't LOVE these.  The quality was the first reason for using these.  Their acceptance sealed the deal.  I regularly buy a half dozen bags to cut down on shipping.  All I can say is my favorite poodle Mimi loves them...SPIKE
253620,B001E534MG,A1IL83749NZ35T,DTS,32,49,2,1224547200,Beware of package size,Be careful when you order this particular package. It contains only 23.2-ounce tubs. Even with free shipping and no tax the price per ounce is much higher than your local wholesale club. I mention this because the product first came out in these tubs at the wholesale clubs and looks the same as this package. The wholesale club tubs are 34-ounces.<br /><br />I'm annoyed by this because I don't usually price or value shop Amazon products. I operate on the assumption that Amazon offers the best value in general. If there is a small difference in price it's usually made up in free Prime shipping or tax. So beware on these grocery type items.
598,B000G6RYNE,A1LFB8KRBI9IE2,"Kenneth Holmes ""flippper60""",1,1,5,1257206400,Eating them for years.,"I found these more than 10 years ago in a health food store. After I bought one bag I found myself stopping by that store once a week to get these chips. The New York Cheddar flavor is so good, you will have a hard time not eating a whole bag."
424147,B000EMK53G,AUNRMCBKNLNM3,Tina Ektermanis,0,0,5,1221436800,"If you like almond-flavored granola, this is for you!","I absolutely love the flavor of these granola bars, and have them on my Subscribe and Save list!  With the discount, they average out to just under $2.50 a box.  They're great for tossing into a totebag or backpack, and eating on the go, or at home, for breakfast or a quick snack!  If you love the flavor of almonds, and the crunchiness of granola, you'll surely be quite pleasantly satisfied with these"
75522,B000UXTA9O,A9ZG0ETG2XFUI,Crystal,1,1,1,1274140800,Look Good but Mushy,"I love mangoes.  One of my favorite fruits.  But fresh mango is expensive in the U.S. and also seasonal. I love mango that is sweet and a teeny, tiny bit of tartness. I bought this item thinking that canned mangoes would let me have mangoes during the off-season.  But I am disappointed with this one. I agree with one reviewer that the mango is mushy.  It has been overprocessed to the point that there is no characteristic taste or flavor of mango at all. Even if you try making a milkshake out of this mango, you wouldn't recognize that it has mango flavor.  The texture is horrible.  It is better to go for the canned peaches from your local store instead (I haven't tried Roland's canned peaches). At least canned peaches have good texture and flavor. The taste of this mango is just plain, flat sweetness from the syrup. They look good but don't taste as good as they look. Somehow, they have good fresh mangoes to start with but they need to reformulate the canning process to preserve the distinctive taste and flavor of fresh mango, and while they are at it, they might as well make a no-sugar added version as well."
168995,B0007SNZNO,ATJZ2IBUD9NML,RetroGurl,2,2,5,1237939200,The best out there,"This molasses is the best out there. My grandmother always used it in cooking or had it on the table for biscuits or pancakes. I even have her old cookbooks featuring Brer rabbit molasses from the 40s & 50s. It's getting virtually impossible to find it anywhere, except the internet. So I stock up, when I can."
43193,B003CJN0OO,ADHQX3QJP82L4,"Patricia E. Caggiano ""Patti C""",8,8,5,1279756800,THE BEST COFFEE YOU WILL EVER HAVE!!!,"This coffee is a special blend, found it in a little ""Bagel store"", hunted it down and found it at AMAZON! OF COURSE!After you have this coffee, this will be your coffee of choice. No after taste, no bitterness to coffee, every cup is perfect. My coffee of choice."
287936,B000Z8P34A,A1421EDED1JI4I,"H. Scott ""pop culture fan""",2,2,5,1255132800,Brilliant Product - LOVE this garlic spray,"I found this spray in a gourmet food store and thought it would be fun to try (I hate having garlic smelling fingers after cooking). To my surprise I have used it almost every day since then and I LOVE it! It is so much better than crushed garlic in a jar and it doesn't have a chance to whither up and dry out like fresh cloves. And NO garlic fingers! Five sprays equals a zesty and robust garlic infusion to any dish. For example, I use it in garlic mashed potatoes, in pureed bean dip, and in sauteed spinach and many more dishes.<br />And a bottle lasts forever... I still have half a bottle left after more than a year! I'm so glad to see it on Amazon - I know I can find it again when I need to.<br />Yum, yum, yum, genius product.<br />Oh, and it does come with a cap (not sure why that reviewer didn't get a cap)."
500321,B003QNLUTI,A2XME3V72R6RJD,"Sonny ""Sonny""",1,1,4,1260403200,Gets me through the day,"I am what you would call a ""low energy"" person. Before I found this product, sometimes I would just tell people that I am smiling instead of going through the rigamarole of making my mouth curve at the edges. Not anymore! I take one of these in the morning before I eat my glass of strawberry Quik and it is like a rocket goes off in my mind. My coworkers have noticed the change in my behavior and I have been ""warned"" to ""tone it down"". I can now make sales calls to twice as many people as I did before. I have even found that I have enough energy after work to pursue my RC car racing dream. Nothing can stop me now. My boss said that I am far more lucid than I need to be and my pants seem to fit better than they used to."
